year,agency,unit_id,fire_name,inc_num,alarm_date,cont_date,cause,report_ac,gis_acres,c_method,objective,unit,lat,lon
1953,USDA Forest Service,Toiyabe National Forest, ,0,1953-07-20 00:00:00,,14 - Unknown / Unidentified,,122.1113,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1954,USDA Forest Service,Toiyabe National Forest, ,0,,,3 - Smoking,,1528.471,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1954,USDA Forest Service,Toiyabe National Forest, ,0,1954-07-07 00:00:00,,14 - Unknown / Unidentified,,253.9533,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1955,USDA Forest Service,Toiyabe National Forest, ,0,1955-08-24 00:00:00,,3 - Smoking,,206.7873,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1956,USDA Forest Service,Toiyabe National Forest, ,0,1956-08-19 00:00:00,,1 - Lightning,,242.7927,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1956,USDA Forest Service,Toiyabe National Forest, ,0,1956-09-01 00:00:00,,3 - Smoking,,122.4561,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1957,USDA Forest Service,Toiyabe National Forest, ,0,1957-06-24 00:00:00,,8 - Playing with fire,,283.896,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1959,USDA Forest Service,Toiyabe National Forest, ,0,1959-07-19 00:00:00,,1 - Lightning,,100.9386,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1961,USDA Forest Service,Toiyabe National Forest, ,0,1961-08-06 00:00:00,,1 - Lightning,,323.9243,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1964,USDA Forest Service,Toiyabe National Forest, ,0,1964-09-20 00:00:00,,2 - Equipment Use,,269.4091,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1964,USDA Forest Service,Toiyabe National Forest, ,0,1964-10-04 00:00:00,,3 - Smoking,,368.0269,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1964,USDA Forest Service,Toiyabe National Forest, ,0,,,5 - Debris,,682.3732,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1964,USDA Forest Service,Toiyabe National Forest, ,0,1964-06-29 00:00:00,,9 - Miscellaneous,,361.7966,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1965,USDA Forest Service,Toiyabe National Forest, ,0,1965-07-09 00:00:00,,1 - Lightning,,293.705,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1966,USDA Forest Service,Toiyabe National Forest, ,0,1966-06-27 00:00:00,,3 - Smoking,,1147.978,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1968,USDA Forest Service,Toiyabe National Forest, ,0,1968-07-28 00:00:00,,9 - Miscellaneous,,105.5845,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1968,USDA Forest Service,Toiyabe National Forest, ,0,1968-07-28 00:00:00,,9 - Miscellaneous,,1413.615,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1972,USDA Forest Service,Toiyabe National Forest, ,0,1972-08-14 00:00:00,,9 - Miscellaneous,,156.1582,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1973,USDA Forest Service,Toiyabe National Forest, ,0,1973-07-18 00:00:00,,14 - Unknown / Unidentified,,375.98,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1973,USDA Forest Service,Toiyabe National Forest, ,0,1973-07-27 00:00:00,,1 - Lightning,,213.4608,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1973,USDA Forest Service,Toiyabe National Forest, ,0,1973-11-01 00:00:00,,9 - Miscellaneous,,189.3242,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1974,USDA Forest Service,Toiyabe National Forest, ,0,1974-08-29 00:00:00,,1 - Lightning,,487.6099,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1974,USDA Forest Service,Toiyabe National Forest, ,0,1974-07-26 00:00:00,,1 - Lightning,,661.7769,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1974,USDA Forest Service,Toiyabe National Forest, ,0,1974-07-07 00:00:00,,3 - Smoking,,2112.231,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1974,USDA Forest Service,Toiyabe National Forest, ,0,1974-08-29 00:00:00,,1 - Lightning,,108.2285,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1977,USDA Forest Service,Toiyabe National Forest, ,0,1977-11-18 00:00:00,,5 - Debris,,277.1703,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1977,USDA Forest Service,Toiyabe National Forest, ,0,1977-08-03 00:00:00,,1 - Lightning,,351.5512,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1980,USDA Forest Service,Toiyabe National Forest, ,0,1980-07-22 00:00:00,,4 - Campfire,,161.4369,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1981,USDA Forest Service,Toiyabe National Forest, ,0,1981-08-09 00:00:00,,1 - Lightning,,5138.48,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1981,USDA Forest Service,Toiyabe National Forest, ,0,1981-08-09 00:00:00,,1 - Lightning,,5951.095,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1984,USDA Forest Service,Toiyabe National Forest, ,0,1984-06-28 00:00:00,,3 - Smoking,,9461.334,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1984,USDA Forest Service,Toiyabe National Forest, ,0,1984-06-28 00:00:00,,7 - Arson,,16667.71,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1984,USDA Forest Service,Toiyabe National Forest, ,0,1984-06-24 00:00:00,,7 - Arson,,804.7594,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1984,USDA Forest Service,Toiyabe National Forest, ,0,1984-06-28 00:00:00,,7 - Arson,,151.9383,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1984,USDA Forest Service,Toiyabe National Forest, ,0,1984-07-06 00:00:00,,1 - Lightning,,276.9229,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1984,USDA Forest Service,Toiyabe National Forest, ,0,1984-06-06 00:00:00,,9 - Miscellaneous,,315.64,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1985,USDA Forest Service,Toiyabe National Forest, ,0,1985-07-07 00:00:00,,1 - Lightning,,117.3884,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1986,USDA Forest Service,Toiyabe National Forest, ,0,1986-07-16 00:00:00,,2 - Equipment Use,,3381.144,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1987,USDA Forest Service,Toiyabe National Forest, ,0,1987-06-13 00:00:00,1987-06-13,1 - Lightning,,1000.959,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1987,USDA Forest Service,Toiyabe National Forest, ,0,1987-07-29 00:00:00,,9 - Miscellaneous,,6349.677,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1988,USDA Forest Service,Toiyabe National Forest, ,0,1988-08-28 00:00:00,1988-08-28,1 - Lightning,,112.0197,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1988,USDA Forest Service,Toiyabe National Forest, ,0,1988-08-28 00:00:00,,1 - Lightning,,117.7648,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1988,USDA Forest Service,Toiyabe National Forest, ,0,1988-06-27 00:00:00,,2 - Equipment Use,,494.9721,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1988,USDA Forest Service,Toiyabe National Forest, ,0,1988-08-10 00:00:00,,1 - Lightning,,1797.386,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1989,USDA Forest Service,Toiyabe National Forest, ,0,1989-08-16 00:00:00,,1 - Lightning,,115.0081,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1990,USDA Forest Service,Toiyabe National Forest, ,0,1990-08-03 00:00:00,1990-08-03,1 - Lightning,,1562.451,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1990,USDA Forest Service,Toiyabe National Forest, ,0,1990-08-05 00:00:00,1990-08-05,1 - Lightning,,148.1373,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1990,USDA Forest Service,Toiyabe National Forest, ,0,1990-07-30 00:00:00,1990-07-30,6 - Railroad,,327.9876,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1990,USDA Forest Service,Toiyabe National Forest, ,0,1990-08-05 00:00:00,,1 - Lightning,,381.7293,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1991,USDA Forest Service,Toiyabe National Forest, ,0,1991-07-27 00:00:00,,4 - Campfire,,398.8685,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1992,USDA Forest Service,Toiyabe National Forest, ,0,1992-09-07 00:00:00,,1 - Lightning,,116.7558,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1996,USDA Forest Service,Toiyabe National Forest,COLEVILLE,,,,,,2581.458,,,Toiyabe National Forest,38.62689,-119.3935
1996,USDA Forest Service,Toiyabe National Forest,MT. JACKSON,0,1996-08-12 00:00:00,,1 - Lightning,,856.8181,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1996,USDA Forest Service,Toiyabe National Forest, ,0,1996-08-05 00:00:00,,7 - Arson,,6718.709,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1996,USDA Forest Service,Toiyabe National Forest, ,0,1996-06-23 00:00:00,,8 - Playing with fire,,3802.153,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1999,USDA Forest Service,Toiyabe National Forest, ,0,1999-09-11 00:00:00,,14 - Unknown / Unidentified,,167.2164,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1999,USDA Forest Service,Toiyabe National Forest, ,0,1999-08-20 00:00:00,,2 - Equipment Use,,429.3286,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1999,USDA Forest Service,Toiyabe National Forest, ,0,1999-07-17 00:00:00,,3 - Smoking,,246.4728,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
2000,USDA Forest Service,Toiyabe National Forest, ,0,2000-07-19 00:00:00,,14 - Unknown / Unidentified,,207.291,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
2000,USDA Forest Service,Toiyabe National Forest, ,0,2000-08-01 00:00:00,,1 - Lightning,,1527.621,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
2000,USDA Forest Service,Toiyabe National Forest, ,0,2000-07-09 00:00:00,,14 - Unknown / Unidentified,,1108.705,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
2000,USDA Forest Service,Toiyabe National Forest, ,0,2000-06-29 00:00:00,,1 - Lightning,,603.7517,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
2000,USDA Forest Service,Toiyabe National Forest, ,0,2000-08-01 00:00:00,,1 - Lightning,,2786.125,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
2000,USDA Forest Service,Toiyabe National Forest, ,0,2000-08-12 00:00:00,,14 - Unknown / Unidentified,,100.579,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
2000,USDA Forest Service,Toiyabe National Forest, ,0,2000-06-27 00:00:00,,2 - Equipment Use,,546.1617,,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
2002,USDA Forest Service,Toiyabe National Forest,CANNON,0,2002-06-15 00:00:00,2002-07-16,4 - Campfire,27000.0,26684.13,8 - Unknown,Suppression (Wildfire),Toiyabe National Forest,38.62689,-119.3935
1926,Contract County,Santa Barbara County,LOS CRUCES,0,1926-08-30 00:00:00,,7 - Arson,,4607.026,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1944,Contract County,Santa Barbara County,GAVIOTA,0,1944-08-25 00:00:00,,3 - Smoking,,792.3746,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1950,Contract County,Santa Barbara County,SAN MARCOS FIRE,0,1950-07-03 00:00:00,,9 - Miscellaneous,,10689.85,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1950,Contract County,Santa Barbara County,BOGNUDA - RANCH,0,1950-08-07 00:00:00,,14 - Unknown / Unidentified,,288.8724,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1950,Contract County,Santa Barbara County,COBB RANCH,0,1950-09-25 00:00:00,,14 - Unknown / Unidentified,,397.7881,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1954,Contract County,Santa Barbara County,J.F. GOODWIN,0,1954-11-20 00:00:00,,14 - Unknown / Unidentified,,497.033,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1955,Contract County,Santa Barbara County,PEACH TREE,0,1955-10-23 00:00:00,,9 - Miscellaneous,,488.3912,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1964,Contract County,Santa Barbara County,POLO,0,1964-03-07 00:00:00,,14 - Unknown / Unidentified,,684.291,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1965,Contract County,Santa Barbara County,GARDNER,0,1965-08-08 00:00:00,,14 - Unknown / Unidentified,,720.307,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1966,Contract County,Santa Barbara County,SCHOOLHOUSE,0,1966-07-18 00:00:00,,9 - Miscellaneous,,2698.746,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1966,Contract County,Santa Barbara County,HOLLISTER #5,0,1966-10-23 00:00:00,,14 - Unknown / Unidentified,,1063.066,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1966,Contract County,Santa Barbara County,VANDERBERG AFB #2,0,1966-07-11 00:00:00,,14 - Unknown / Unidentified,,238.7667,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1968,Contract County,Santa Barbara County,AINSCOUGH,0,1968-08-17 00:00:00,,14 - Unknown / Unidentified,,671.3615,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1968,Contract County,Santa Barbara County,MACCO REALTY COMPANY,0,1968-09-09 00:00:00,,14 - Unknown / Unidentified,,539.683,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1969,Contract County,Santa Barbara County,BUELL,0,1969-10-07 00:00:00,,14 - Unknown / Unidentified,,539.7855,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1969,Contract County,Santa Barbara County,PAYNE,0,1969-05-29 00:00:00,,14 - Unknown / Unidentified,,627.1412,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1970,Contract County,Santa Barbara County,GULF OIL CORPORATION,0,1970-05-15 00:00:00,,14 - Unknown / Unidentified,,696.8755,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1972,Contract County,Santa Barbara County,UNION OIL CO. #8,0,1972-05-20 00:00:00,,14 - Unknown / Unidentified,,121.829,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1975,Contract County,Santa Barbara County,LAS FLORES,0,1975-07-09 00:00:00,,14 - Unknown / Unidentified,,321.2665,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1977,Contract County,Santa Barbara County,COYOTE (SYCAMORE),0,1977-07-26 00:00:00,,9 - Miscellaneous,,679.1344,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1979,Contract County,Santa Barbara County,ZACA STATION #2,0,1979-07-25 00:00:00,,14 - Unknown / Unidentified,,243.0882,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1979,Contract County,Santa Barbara County,ZACA STATION #1,0,1979-07-17 00:00:00,,14 - Unknown / Unidentified,,580.3782,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1979,Contract County,Santa Barbara County,EAGLE CANYON,0,1979-09-18 00:00:00,,9 - Miscellaneous,,3764.523,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1979,Contract County,Santa Barbara County,RANCHO FELECIA,0,1979-06-22 00:00:00,,14 - Unknown / Unidentified,,914.6152,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1979,Contract County,Santa Barbara County,SPANISH RANCH,1358,1979-08-15 00:00:00,,9 - Miscellaneous,,1190.75,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1979,Contract County,Santa Barbara County,TEPESQUET,0,1979-07-18 00:00:00,,14 - Unknown / Unidentified,,220.368,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1979,Contract County,Santa Barbara County,WASIOJA,0,1979-07-20 00:00:00,,14 - Unknown / Unidentified,,1839.162,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1979,Contract County,Santa Barbara County,BRAD,0,1979-09-18 00:00:00,,14 - Unknown / Unidentified,,136.499,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1980,Contract County,Santa Barbara County,SILVA,0,1980-10-28 00:00:00,,14 - Unknown / Unidentified,,366.2997,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1981,Contract County,Santa Barbara County,REY,17,1981-09-22 00:00:00,,14 - Unknown / Unidentified,,2243.897,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1981,Contract County,Santa Barbara County,REY,0,1981-09-21 00:00:00,,14 - Unknown / Unidentified,,2256.83,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1982,Contract County,Santa Barbara County,STARLANE,0,1982-08-01 00:00:00,,14 - Unknown / Unidentified,,150.8283,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
1983,Contract County,Santa Barbara County,HANDELAS,0,1983-06-07 00:00:00,,9 - Miscellaneous,,486.5864,,Suppression (Wildfire),Santa Barbara County,34.389656,-119.702652
